movieId,image,title,genres
2746,2746.jpg,Little Shop of Horrors (1986),Comedy|Horror|Musical
2747,2747.jpg,"Little Shop of Horrors, The (1960)",Comedy|Horror
2748,2748.jpg,Allan Quatermain and the Lost City of Gold (1987),Action|Adventure|Comedy
2749,2749.jpg,"Morning After, The (1986)",Drama|Mystery
2750,2750.jpg,Radio Days (1987),Comedy|Drama
2751,2751.jpg,From the Hip (1987),Comedy|Drama
2752,2752.jpg,Outrageous Fortune (1987),Comedy|Mystery
2754,2754.jpg,Deadtime Stories (1987),Horror
2757,2757.jpg,Frances (1982),Drama
2759,2759.jpg,Dick (1999),Comedy
2761,2761.jpg,"Iron Giant, The (1999)",Adventure|Animation|Children|Drama|Sci-Fi
2762,2762.jpg,"Sixth Sense, The (1999)",Drama|Horror|Mystery
2763,2763.jpg,"Thomas Crown Affair, The (1999)",Action|Mystery
2764,2764.jpg,"Thomas Crown Affair, The (1968)",Crime|Drama|Romance|Thriller
2765,2765.jpg,"Acid House, The (1998)",Comedy|Drama
2766,2766.jpg,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
2769,2769.jpg,"Yards, The (2000)",Crime|Drama
2770,2770.jpg,Bowfinger (1999),Comedy
2771,2771.jpg,Brokedown Palace (1999),Drama
2772,2772.jpg,Detroit Rock City (1999),Comedy
2774,2774.jpg,Better Than Chocolate (1999),Comedy|Romance
2775,2775.jpg,Head On (1998),Drama
2779,2779.jpg,Heaven Can Wait (1978),Comedy
2782,2782.jpg,Pit and the Pendulum (1961),Horror
2784,2784.jpg,"Masque of the Red Death, The (1964)",Horror
2786,2786.jpg,Haunted Honeymoon (1986),Comedy
2787,2787.jpg,Cat's Eye (1985),Horror
2788,2788.jpg,Monty Python's And Now for Something Completely Different (1971),Comedy
2789,2789.jpg,Damien: Omen II (1978),Horror
2790,2790.jpg,"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",Horror|Thriller
2791,2791.jpg,Airplane! (1980),Comedy
2792,2792.jpg,Airplane II: The Sequel (1982),Comedy
2793,2793.jpg,"American Werewolf in Paris, An (1997)",Comedy|Horror|Romance|Thriller
2794,2794.jpg,European Vacation (aka National Lampoon's European Vacation) (1985),Adventure|Comedy|Romance
2795,2795.jpg,National Lampoon's Vacation (1983),Comedy
2796,2796.jpg,Funny Farm (1988),Comedy
2797,2797.jpg,Big (1988),Comedy|Drama|Fantasy|Romance
2798,2798.jpg,Problem Child (1990),Children|Comedy
2799,2799.jpg,Problem Child 2 (1991),Comedy
2800,2800.jpg,Little Nemo: Adventures in Slumberland (1992),Adventure|Animation|Children|Drama|Fantasy
2801,2801.jpg,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
2802,2802.jpg,Tequila Sunrise (1988),Action|Drama|Romance|Thriller
2803,2803.jpg,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller
2804,2804.jpg,"Christmas Story, A (1983)",Children|Comedy
2805,2805.jpg,Mickey Blue Eyes (1999),Comedy|Romance
2806,2806.jpg,Teaching Mrs. Tingle (1999),Comedy|Thriller
2807,2807.jpg,Universal Soldier: The Return (1999),Action|Sci-Fi
2808,2808.jpg,Universal Soldier (1992),Action|Sci-Fi
2810,2810.jpg,Perfect Blue (1997),Animation|Horror|Mystery|Thriller
2812,2812.jpg,In Too Deep (1999),Action|Thriller
2813,2813.jpg,"Source, The (1999)",Documentary
2815,2815.jpg,Iron Eagle (1986),Action|War
2816,2816.jpg,Iron Eagle II (1988),Action|War
2817,2817.jpg,Aces: Iron Eagle III (1992),Action
2818,2818.jpg,Iron Eagle IV (1995),Action|War
2819,2819.jpg,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller
2820,2820.jpg,Hamlet (1964),Drama
2822,2822.jpg,Medicine Man (1992),Adventure|Romance
2824,2824.jpg,On the Ropes (1999),Documentary|Drama
2826,2826.jpg,"13th Warrior, The (1999)",Action|Adventure|Fantasy
2827,2827.jpg,"Astronaut's Wife, The (1999)",Horror|Sci-Fi|Thriller
2828,2828.jpg,Dudley Do-Right (1999),Children|Comedy
2829,2829.jpg,"Muse, The (1999)",Comedy
2835,2835.jpg,Chill Factor (1999),Action|Adventure|Comedy|Thriller
2836,2836.jpg,Outside Providence (1999),Comedy
2837,2837.jpg,Bedrooms & Hallways (1998),Comedy|Romance
2839,2839.jpg,West Beirut (West Beyrouth) (1998),Drama
2840,2840.jpg,Stigmata (1999),Drama|Thriller
2841,2841.jpg,Stir of Echoes (1999),Horror|Mystery|Thriller
2843,2843.jpg,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
2844,2844.jpg,"Minus Man, The (1999)",Drama|Mystery
2846,2846.jpg,"Adventures of Milo and Otis, The (Koneko monogatari) (1986)",Adventure|Children|Comedy|Drama
2847,2847.jpg,Only Angels Have Wings (1939),Adventure|Drama|Romance
2848,2848.jpg,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama
2851,2851.jpg,Saturn 3 (1980),Adventure|Sci-Fi|Thriller
2852,2852.jpg,"Soldier's Story, A (1984)",Drama
2856,2856.jpg,I Saw What You Did (1965),Thriller
2857,2857.jpg,Yellow Submarine (1968),Adventure|Animation|Comedy|Fantasy|Musical
2858,2858.jpg,American Beauty (1999),Drama|Romance
2859,2859.jpg,Stop Making Sense (1984),Documentary|Musical
2860,2860.jpg,Blue Streak (1999),Comedy
2861,2861.jpg,For Love of the Game (1999),Comedy|Drama
2862,2862.jpg,Caligula (1979),Drama
2863,2863.jpg,"Hard Day's Night, A (1964)",Adventure|Comedy|Musical
2865,2865.jpg,Sugar Town (1999),Comedy
2866,2866.jpg,"Buddy Holly Story, The (1978)",Drama
2867,2867.jpg,Fright Night (1985),Comedy|Horror|Thriller
2868,2868.jpg,Fright Night Part II (1988),Horror
2870,2870.jpg,Barefoot in the Park (1967),Comedy
2871,2871.jpg,Deliverance (1972),Adventure|Drama|Thriller
2872,2872.jpg,Excalibur (1981),Adventure|Fantasy
2874,2874.jpg,"Pajama Game, The (1957)",Comedy|Musical|Romance
2875,2875.jpg,Sommersby (1993),Drama|Mystery|Romance
2876,2876.jpg,Thumbelina (1994),Animation|Children|Fantasy
2877,2877.jpg,Tommy (1975),Musical
2878,2878.jpg,Hell Night (1981),Horror
2879,2879.jpg,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak) (1991),Action|Adventure|Comedy
2880,2880.jpg,Armour of God (Long xiong hu di) (1987),Action|Adventure|Comedy
2881,2881.jpg,Double Jeopardy (1999),Action|Crime|Drama|Thriller
2882,2882.jpg,Jakob the Liar (1999),Drama
2883,2883.jpg,Mumford (1999),Comedy|Drama
2884,2884.jpg,Dog Park (1998),Comedy|Romance
2885,2885.jpg,Guinevere (1999),Drama|Romance
2886,2886.jpg,"Adventures of Elmo in Grouchland, The (1999)",Children|Comedy
2887,2887.jpg,Simon Sez (1999),Action|Comedy
2888,2888.jpg,Drive Me Crazy (1999),Comedy|Romance
2889,2889.jpg,"Mystery, Alaska (1999)",Comedy|Drama
2890,2890.jpg,Three Kings (1999),Action|Adventure|Comedy|Drama|War
2891,2891.jpg,"Happy, Texas (1999)",Comedy
2892,2892.jpg,New Rose Hotel (1998),Action|Drama
2893,2893.jpg,Plunkett & MaCleane (1999),Action|Adventure|Drama
2894,2894.jpg,Romance (1999),Drama|Romance
2896,2896.jpg,Alvarez Kelly (1966),Western
2897,2897.jpg,And the Ship Sails On (E la nave va) (1983),Comedy|War
2898,2898.jpg,"Dark Half, The (1993)",Horror|Mystery
2899,2899.jpg,Gulliver's Travels (1939),Adventure|Animation|Children
2900,2900.jpg,Monkey Shines (1988),Horror|Sci-Fi
2901,2901.jpg,Phantasm (1979),Horror|Sci-Fi
2902,2902.jpg,Psycho II (1983),Horror|Mystery|Thriller
2903,2903.jpg,Psycho III (1986),Horror|Thriller
2905,2905.jpg,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama
2906,2906.jpg,Random Hearts (1999),Drama|Romance
2907,2907.jpg,Superstar (1999),Comedy
2908,2908.jpg,Boys Don't Cry (1999),Drama
2912,2912.jpg,"Limey, The (1999)",Crime|Drama|Thriller
2915,2915.jpg,Risky Business (1983),Comedy
2916,2916.jpg,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2917,2917.jpg,Body Heat (1981),Crime|Thriller
2918,2918.jpg,Ferris Bueller's Day Off (1986),Comedy
2919,2919.jpg,"Year of Living Dangerously, The (1982)",Drama|Romance|War
2921,2921.jpg,High Plains Drifter (1973),Western
2922,2922.jpg,Hang 'Em High (1968),Crime|Drama|Western
2924,2924.jpg,Drunken Master (Jui kuen) (1978),Action|Comedy
2925,2925.jpg,"Conformist, The (Conformista, Il) (1970)",Drama
2926,2926.jpg,Hairspray (1988),Comedy|Drama
2927,2927.jpg,Brief Encounter (1946),Drama|Romance
2928,2928.jpg,"Razor's Edge, The (1984)",Drama
2929,2929.jpg,Reds (1981),Drama|Romance
2930,2930.jpg,Return with Honor (1998),Documentary
2931,2931.jpg,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy
2932,2932.jpg,Days of Heaven (1978),Drama
2935,2935.jpg,"Lady Eve, The (1941)",Comedy|Romance
2936,2936.jpg,Sullivan's Travels (1941),Adventure|Comedy|Romance
2937,2937.jpg,"Palm Beach Story, The (1942)",Comedy
2939,2939.jpg,Niagara (1953),Drama|Thriller
2940,2940.jpg,Gilda (1946),Drama|Film-Noir|Mystery|Romance
2941,2941.jpg,South Pacific (1958),Musical|Romance|War
2942,2942.jpg,Flashdance (1983),Drama|Romance
2943,2943.jpg,Indochine (1992),Drama|Romance
2944,2944.jpg,"Dirty Dozen, The (1967)",Action|Drama|War
2946,2946.jpg,Help! (1965),Comedy|Musical
2947,2947.jpg,Goldfinger (1964),Action|Adventure|Thriller
2948,2948.jpg,From Russia with Love (1963),Action|Adventure|Thriller
2949,2949.jpg,Dr. No (1962),Action|Adventure|Thriller
2950,2950.jpg,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
2951,2951.jpg,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
2952,2952.jpg,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
2953,2953.jpg,Home Alone 2: Lost in New York (1992),Children|Comedy
2956,2956.jpg,Someone to Watch Over Me (1987),Action|Crime|Thriller
2959,2959.jpg,Fight Club (1999),Action|Crime|Drama|Thriller
2961,2961.jpg,"Story of Us, The (1999)",Comedy|Drama
2962,2962.jpg,Fever Pitch (1997),Comedy|Romance
2964,2964.jpg,Julien Donkey-Boy (1999),Drama
2965,2965.jpg,"Omega Code, The (1999)",Action
2966,2966.jpg,"Straight Story, The (1999)",Adventure|Drama
2967,2967.jpg,"Bad Seed, The (1956)",Drama|Thriller
2968,2968.jpg,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2969,2969.jpg,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance
2970,2970.jpg,Fitzcarraldo (1982),Adventure|Drama
2971,2971.jpg,All That Jazz (1979),Drama|Fantasy|Musical
2972,2972.jpg,Red Sorghum (Hong gao liang) (1987),Drama|War
2973,2973.jpg,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
2974,2974.jpg,Bats (1999),Horror|Thriller
2975,2975.jpg,"Best Man, The (1999)",Comedy|Drama
2976,2976.jpg,Bringing Out the Dead (1999),Drama
2977,2977.jpg,Crazy in Alabama (1999),Comedy|Drama
2978,2978.jpg,Three to Tango (1999),Comedy|Romance
2979,2979.jpg,Body Shots (1999),Drama
2982,2982.jpg,"Guardian, The (1990)",Horror|Thriller
2983,2983.jpg,"Ipcress File, The (1965)",Thriller
2984,2984.jpg,On Any Sunday (1971),Documentary
2985,2985.jpg,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
2986,2986.jpg,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2987,2987.jpg,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2988,2988.jpg,Melvin and Howard (1980),Drama
2989,2989.jpg,For Your Eyes Only (1981),Action|Adventure|Thriller
2990,2990.jpg,Licence to Kill (1989),Action|Adventure|Thriller
2991,2991.jpg,Live and Let Die (1973),Action|Adventure|Thriller
2992,2992.jpg,Rawhead Rex (1986),Horror|Thriller
2993,2993.jpg,Thunderball (1965),Action|Adventure|Thriller
2995,2995.jpg,House on Haunted Hill (1999),Horror|Thriller
2996,2996.jpg,Music of the Heart (1999),Drama
2997,2997.jpg,Being John Malkovich (1999),Comedy|Drama|Fantasy
3000,3000.jpg,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
3002,3002.jpg,My Best Fiend (Mein liebster Feind) (1999),Documentary
3003,3003.jpg,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War
3004,3004.jpg,"Bachelor, The (1999)",Comedy|Romance
3005,3005.jpg,"Bone Collector, The (1999)",Thriller
3006,3006.jpg,"Insider, The (1999)",Drama|Thriller
3007,3007.jpg,American Movie (1999),Documentary
3008,3008.jpg,Last Night (1998),Drama|Sci-Fi
3010,3010.jpg,Rosetta (1999),Drama
3011,3011.jpg,"They Shoot Horses, Don't They? (1969)",Drama
3013,3013.jpg,Bride of Re-Animator (1990),Comedy|Horror
3014,3014.jpg,Bustin' Loose (1981),Comedy
3015,3015.jpg,Coma (1978),Thriller
3016,3016.jpg,Creepshow (1982),Horror
3017,3017.jpg,Creepshow 2 (1987),Horror
3018,3018.jpg,Re-Animator (1985),Comedy|Horror|Sci-Fi
3019,3019.jpg,Drugstore Cowboy (1989),Crime|Drama
3020,3020.jpg,Falling Down (1993),Action|Drama
3021,3021.jpg,"Funhouse, The (1981)",Horror
3022,3022.jpg,"General, The (1926)",Comedy|War
3024,3024.jpg,Piranha (1978),Horror|Sci-Fi
3028,3028.jpg,"Taming of the Shrew, The (1967)",Comedy
3029,3029.jpg,Nighthawks (1981),Action|Drama
3030,3030.jpg,Yojimbo (1961),Action|Adventure
3031,3031.jpg,Repossessed (1990),Comedy
3032,3032.jpg,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller
3033,3033.jpg,Spaceballs (1987),Comedy|Sci-Fi
3034,3034.jpg,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
3035,3035.jpg,Mister Roberts (1955),Comedy|Drama|War
3036,3036.jpg,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
3037,3037.jpg,Little Big Man (1970),Western
3038,3038.jpg,"Face in the Crowd, A (1957)",Drama
3039,3039.jpg,Trading Places (1983),Comedy
3040,3040.jpg,Meatballs (1979),Comedy
3041,3041.jpg,Meatballs Part II (1984),Comedy
3042,3042.jpg,Meatballs III (1987),Comedy
3043,3043.jpg,Meatballs 4 (1992),Comedy
3044,3044.jpg,Dead Again (1991),Mystery|Romance|Thriller
3045,3045.jpg,Peter's Friends (1992),Comedy|Drama
3046,3046.jpg,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
3048,3048.jpg,Under the Rainbow (1981),Comedy
3051,3051.jpg,Anywhere But Here (1999),Comedy|Drama
3052,3052.jpg,Dogma (1999),Adventure|Comedy|Fantasy
3053,3053.jpg,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
3054,3054.jpg,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
3055,3055.jpg,Felicia's Journey (1999),Thriller
3056,3056.jpg,Oxygen (1999),Crime|Drama|Thriller
3057,3057.jpg,Where's Marlowe? (1998),Comedy
3060,3060.jpg,"Commitments, The (1991)",Comedy|Drama|Musical
3061,3061.jpg,Holiday Inn (1942),Comedy|Musical
3062,3062.jpg,"Longest Day, The (1962)",Action|Drama|War
3063,3063.jpg,Poison Ivy (1992),Drama|Thriller
3064,3064.jpg,Poison Ivy: New Seduction (1997),Drama|Thriller
3066,3066.jpg,Tora! Tora! Tora! (1970),Action|Drama|War
3067,3067.jpg,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
3068,3068.jpg,"Verdict, The (1982)",Drama|Mystery
3070,3070.jpg,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
3071,3071.jpg,Stand and Deliver (1988),Comedy|Drama
3072,3072.jpg,Moonstruck (1987),Comedy|Romance
3073,3073.jpg,"Sandpiper, The (1965)",Drama|Romance
3074,3074.jpg,Jeremiah Johnson (1972),Western
3075,3075.jpg,Repulsion (1965),Drama|Horror
3076,3076.jpg,Irma la Douce (1963),Comedy
3077,3077.jpg,42 Up (1998),Documentary
3078,3078.jpg,Liberty Heights (1999),Drama
3079,3079.jpg,Mansfield Park (1999),Comedy|Drama|Romance
3081,3081.jpg,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
3082,3082.jpg,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
3083,3083.jpg,All About My Mother (Todo sobre mi madre) (1999),Drama
3086,3086.jpg,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
3087,3087.jpg,Scrooged (1988),Comedy|Fantasy|Romance
3088,3088.jpg,Harvey (1950),Comedy|Fantasy
3089,3089.jpg,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
3090,3090.jpg,Matewan (1987),Drama
3091,3091.jpg,Kagemusha (1980),Drama|War
3093,3093.jpg,McCabe & Mrs. Miller (1971),Drama|Western
3094,3094.jpg,Maurice (1987),Drama|Romance
3095,3095.jpg,"Grapes of Wrath, The (1940)",Drama
3096,3096.jpg,My Man Godfrey (1957),Comedy
3097,3097.jpg,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
3098,3098.jpg,"Natural, The (1984)",Drama
3099,3099.jpg,Shampoo (1975),Comedy|Drama|Romance
3100,3100.jpg,"River Runs Through It, A (1992)",Drama
3101,3101.jpg,Fatal Attraction (1987),Drama|Thriller
3102,3102.jpg,Jagged Edge (1985),Crime|Romance|Thriller
3103,3103.jpg,Stanley & Iris (1990),Drama|Romance
3104,3104.jpg,Midnight Run (1988),Action|Comedy|Crime|Thriller
3105,3105.jpg,Awakenings (1990),Drama|Mystery
3106,3106.jpg,Come See the Paradise (1990),Drama|Romance
3107,3107.jpg,Backdraft (1991),Action|Drama
3108,3108.jpg,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
3109,3109.jpg,"River, The (1984)",Drama
3111,3111.jpg,Places in the Heart (1984),Drama
3112,3112.jpg,'night Mother (1986),Drama
3113,3113.jpg,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
3114,3114.jpg,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
3115,3115.jpg,Flawless (1999),Drama
3117,3117.jpg,Ride with the Devil (1999),Drama|Romance|War
3120,3120.jpg,"Distinguished Gentleman, The (1992)",Comedy
3125,3125.jpg,"End of the Affair, The (1999)",Drama
3127,3127.jpg,Holy Smoke (1999),Comedy|Drama
3129,3129.jpg,Sweet and Lowdown (1999),Comedy|Drama
3130,3130.jpg,Bonfire of the Vanities (1990),Comedy|Crime|Drama
3132,3132.jpg,Daddy Long Legs (1919),Comedy|Drama
3134,3134.jpg,Grand Illusion (La grande illusion) (1937),Drama|War
3135,3135.jpg,"Great Santini, The (1979)",Drama
3138,3138.jpg,Stealing Home (1988),Drama
3141,3141.jpg,"Two Jakes, The (1990)",Drama
3142,3142.jpg,U2: Rattle and Hum (1988),Documentary|Musical
3143,3143.jpg,Hell in the Pacific (1968),Drama|War
3145,3145.jpg,Cradle Will Rock (1999),Drama
3146,3146.jpg,Deuce Bigalow: Male Gigolo (1999),Comedy
3147,3147.jpg,"Green Mile, The (1999)",Crime|Drama
3148,3148.jpg,"Cider House Rules, The (1999)",Drama
3150,3150.jpg,"War Zone, The (1999)",Drama|Thriller
3152,3152.jpg,"Last Picture Show, The (1971)",Drama
3153,3153.jpg,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3155,3155.jpg,Anna and the King (1999),Drama|Romance
3156,3156.jpg,Bicentennial Man (1999),Drama|Romance|Sci-Fi
3157,3157.jpg,Stuart Little (1999),Children|Comedy|Fantasy
3158,3158.jpg,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
3159,3159.jpg,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
3160,3160.jpg,Magnolia (1999),Drama
3161,3161.jpg,Onegin (1999),Drama|Romance
3162,3162.jpg,Simpatico (1999),Comedy|Drama
3163,3163.jpg,Topsy-Turvy (1999),Comedy|Drama|Musical
3165,3165.jpg,Boiling Point (1993),Action|Drama
3167,3167.jpg,Carnal Knowledge (1971),Comedy|Drama
3168,3168.jpg,Easy Rider (1969),Adventure|Drama
3169,3169.jpg,The Falcon and the Snowman (1985),Crime|Drama|Thriller
3171,3171.jpg,Room at the Top (1959),Drama
3173,3173.jpg,Any Given Sunday (1999),Drama
3174,3174.jpg,Man on the Moon (1999),Comedy|Drama
3175,3175.jpg,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3176,3176.jpg,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
3177,3177.jpg,Next Friday (2000),Comedy
3178,3178.jpg,"Hurricane, The (1999)",Drama
3179,3179.jpg,Angela's Ashes (1999),Drama
3181,3181.jpg,Titus (1999),Drama
3182,3182.jpg,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
3183,3183.jpg,"Third Miracle, The (1999)",Drama
3185,3185.jpg,Snow Falling on Cedars (1999),Drama
3186,3186.jpg,"Girl, Interrupted (1999)",Drama
3189,3189.jpg,My Dog Skip (1999),Children|Drama
3190,3190.jpg,Supernova (2000),Adventure|Sci-Fi|Thriller
3192,3192.jpg,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
3194,3194.jpg,"Way We Were, The (1973)",Drama|Romance
3196,3196.jpg,Stalag 17 (1953),Drama|War
3197,3197.jpg,"Presidio, The (1988)",Action|Crime|Romance|Thriller
3198,3198.jpg,Papillon (1973),Crime|Drama
3200,3200.jpg,"Last Detail, The (1973)",Comedy|Drama
3201,3201.jpg,Five Easy Pieces (1970),Drama
3203,3203.jpg,Dead Calm (1989),Thriller
3204,3204.jpg,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
3206,3206.jpg,Against All Odds (1984),Romance
3208,3208.jpg,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
3210,3210.jpg,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
3211,3211.jpg,"Cry in the Dark, A (1988)",Drama
3213,3213.jpg,Batman: Mask of the Phantasm (1993),Animation|Children
3214,3214.jpg,American Flyers (1985),Drama
3217,3217.jpg,"Star Is Born, A (1937)",Drama
3219,3219.jpg,Pacific Heights (1990),Mystery|Thriller
3221,3221.jpg,"Draughtsman's Contract, The (1982)",Drama
3223,3223.jpg,"Zed & Two Noughts, A (1985)",Drama
3224,3224.jpg,Woman in the Dunes (Suna no onna) (1964),Drama
3225,3225.jpg,Down to You (2000),Comedy|Romance
3230,3230.jpg,"Odessa File, The (1974)",Thriller
3235,3235.jpg,Where the Buffalo Roam (1980),Comedy
3238,3238.jpg,Eye of the Beholder (1999),Thriller
3240,3240.jpg,"Big Tease, The (1999)",Comedy
3241,3241.jpg,"Cup, The (Phörpa) (1999)",Comedy
3243,3243.jpg,Encino Man (1992),Comedy
3244,3244.jpg,"Goodbye Girl, The (1977)",Comedy|Romance
3246,3246.jpg,Malcolm X (1992),Drama
3247,3247.jpg,Sister Act (1992),Comedy|Crime
3248,3248.jpg,Sister Act 2: Back in the Habit (1993),Comedy
3249,3249.jpg,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
3250,3250.jpg,Alive (1993),Drama
3251,3251.jpg,Agnes of God (1985),Drama|Mystery
3252,3252.jpg,Scent of a Woman (1992),Drama
3253,3253.jpg,Wayne's World (1992),Comedy
